event_id,event_time,user_id,session_id,event_type,product_id,category,brand,price,device,traffic_source,country
251,2025-01-01 07:50:00,7803,S108345,checkout,514643,toys.games,Funskool,3704.06,mobile,social,UK
252,2025-01-01 07:50:15,2555,S115783,view,595769,fashion.mens_clothing,Puma,3724.97,desktop,email,Brazil
253,2025-01-01 07:51:00,2555,S115783,view,612550,home.kitchen,Bajaj,18836.39,desktop,email,Brazil
254,2025-01-01 07:51:24,2555,S115783,view,164604,electronics.laptop,Asus,110042.11,desktop,email,Brazil
255,2025-01-01 08:02:00,10147,S110482,view,355396,beauty.skincare,Nivea,4687.55,mobile,organic,UK
256,2025-01-01 08:04:00,2555,S115783,add_to_cart,389843,beauty.skincare,Nivea,4623.46,desktop,email,Brazil
257,2025-01-01 08:24:00,732,S114731,view,691329,beauty.skincare,Loreal,4292.23,desktop,organic,USA
258,2025-01-01 08:24:28,732,S114731,view,944210,home.furniture,Nilkamal,36871.88,desktop,organic,USA
259,2025-01-01 08:24:46,732,S114731,view,203581,beauty.skincare,Nivea,4777.01,desktop,organic,USA
260,2025-01-01 08:26:06,732,S114731,view,242676,beauty.skincare,Plum,4558.68,desktop,organic,USA
261,2025-01-01 08:29:00,10982,S106580,view,573774,fashion.mens_clothing,Nike,4814.09,mobile,social,India
262,2025-01-01 08:31:17,10982,S106580,view,289132,electronics.audio,Sony,19461.42,mobile,social,India
263,2025-01-01 08:31:30,10982,S106580,view,955541,home.furniture,UrbanLadder,61958.74,mobile,social,India
264,2025-01-01 08:34:34,10982,S106580,view,208892,electronics.laptop,Dell,32522.86,mobile,social,India
265,2025-01-01 08:38:00,2115,S109697,view,844338,electronics.laptop,Lenovo,91872.59,mobile,email,USA
266,2025-01-01 08:39:00,10982,S106580,add_to_cart,955541,home.furniture,UrbanLadder,61958.74,mobile,social,India
267,2025-01-01 08:40:40,2115,S109697,view,550838,fashion.shoes,Nike,8648.22,mobile,email,USA
268,2025-01-01 08:41:00,10883,S108042,view,170751,home.furniture,Wakefit,29141.72,mobile,organic,UK
269,2025-01-01 08:43:00,1925,S102067,view,108305,home.kitchen,Pigeon,851.7,mobile,paid_search,India
270,2025-01-01 08:43:54,1925,S102067,view,388409,toys.games,Mattel,7746.83,mobile,paid_search,India
271,2025-01-01 08:44:00,10982,S106580,checkout,955541,home.furniture,UrbanLadder,61958.74,mobile,social,India
272,2025-01-01 08:44:00,6834,S113579,view,465547,sports.fitness,Nike,18236.14,desktop,organic,Germany
273,2025-01-01 08:45:35,6834,S113579,view,575081,fashion.mens_clothing,Nike,6028.24,desktop,organic,Germany
274,2025-01-01 08:46:12,6834,S113579,view,168491,fashion.shoes,Adidas,1006.37,desktop,organic,Germany
275,2025-01-01 08:59:00,3920,S109450,view,239647,fashion.shoes,Puma,10535.62,mobile,organic,India
276,2025-01-01 09:05:00,5337,S115982,view,159696,home.furniture,Ikea,73557.51,mobile,direct,Brazil
277,2025-01-01 09:33:00,1029,S109141,view,899602,fashion.womens_clothing,H&M,6875.28,mobile,organic,USA
278,2025-01-01 09:34:00,9763,S108201,view,489837,home.kitchen,Havells,2835.56,mobile,email,USA
279,2025-01-01 09:36:00,6673,S104669,view,991124,fashion.womens_clothing,Mango,6309.87,mobile,organic,Germany
280,2025-01-01 09:37:00,9763,S108201,add_to_cart,489837,home.kitchen,Havells,2835.56,mobile,email,USA
281,2025-01-01 09:37:00,6330,S110444,view,293251,beauty.skincare,Cetaphil,4425.48,mobile,organic,UK
282,2025-01-01 09:38:14,6673,S104669,view,626643,home.furniture,UrbanLadder,57161.45,mobile,organic,Germany
283,2025-01-01 09:38:20,6673,S104669,view,391152,toys.games,Mattel,226.02,mobile,organic,Germany
284,2025-01-01 09:42:54,6673,S104669,view,490694,electronics.laptop,Acer,32244.59,mobile,organic,Germany
285,2025-01-01 09:52:00,9763,S108201,checkout,489837,home.kitchen,Havells,2835.56,mobile,email,USA
286,2025-01-01 10:00:00,8354,S103075,view,194657,beauty.fragrance,WildStone,5581.29,tablet,organic,India
287,2025-01-01 10:00:00,4944,S108438,view,683157,home.kitchen,Philips,3425.62,desktop,email,India
288,2025-01-01 10:00:00,9320,S110674,view,871312,home.kitchen,Havells,14256.23,tablet,paid_search,USA
289,2025-01-01 10:04:00,9320,S110674,add_to_cart,871312,home.kitchen,Havells,14256.23,tablet,paid_search,USA
290,2025-01-01 10:05:00,9320,S110674,remove_from_cart,871312,home.kitchen,Havells,14256.23,tablet,paid_search,USA
291,2025-01-01 10:20:00,3957,S105783,view,768296,home.kitchen,Pigeon,18374.2,mobile,organic,India
292,2025-01-01 10:21:13,3957,S105783,view,420576,electronics.audio,Sony,678.12,mobile,organic,India
293,2025-01-01 10:27:00,64,S112467,view,736567,beauty.fragrance,Fogg,4947.17,mobile,social,USA
294,2025-01-01 10:28:00,9028,S113858,view,918389,home.kitchen,Havells,25277.12,desktop,email,UK
295,2025-01-01 10:28:14,64,S112467,view,864281,fashion.womens_clothing,Forever21,5720.5,mobile,social,USA
296,2025-01-01 10:28:33,9028,S113858,view,122902,fashion.womens_clothing,Levis,8841.04,desktop,email,UK
297,2025-01-01 10:30:00,1382,S109479,view,863013,electronics.smartphone,OnePlus,68144.72,desktop,social,India
298,2025-01-01 10:32:51,1382,S109479,view,834712,toys.games,Hasbro,7447.65,desktop,social,India
299,2025-01-01 10:33:38,1382,S109479,view,999016,electronics.audio,Boat,8398.44,desktop,social,India
300,2025-01-01 10:44:00,5901,S110989,view,279531,beauty.skincare,Cetaphil,3060.9,desktop,organic,UK
301,2025-01-01 10:46:16,5901,S110989,view,230223,fashion.shoes,Reebok,10725.7,desktop,organic,UK
302,2025-01-01 10:54:00,5901,S110989,add_to_cart,230223,fashion.shoes,Reebok,10725.7,desktop,organic,UK
303,2025-01-01 10:56:00,5918,S110812,view,221225,sports.fitness,Decathlon,20570.31,desktop,organic,India
304,2025-01-01 10:56:00,2770,S117205,view,565239,fashion.mens_clothing,H&M,710.04,mobile,paid_search,India
305,2025-01-01 10:57:00,7824,S108411,view,212911,electronics.smartphone,Apple,58330.2,mobile,email,USA
306,2025-01-01 10:58:00,5901,S110989,checkout,230223,fashion.shoes,Reebok,10725.7,desktop,organic,UK
307,2025-01-01 10:58:27,7824,S108411,view,315322,toys.games,Funskool,974.25,mobile,email,USA
308,2025-01-01 10:59:10,7824,S108411,view,327710,beauty.fragrance,WildStone,4631.12,mobile,email,USA
309,2025-01-01 11:01:00,9158,S113752,view,786064,fashion.shoes,Nike,9357.23,desktop,organic,USA
310,2025-01-01 11:01:04,7824,S108411,view,196009,electronics.laptop,Dell,49238.42,mobile,email,USA
311,2025-01-01 11:08:00,7824,S108411,add_to_cart,315322,toys.games,Funskool,974.25,mobile,email,USA
312,2025-01-01 11:09:00,1731,S109196,view,963004,beauty.fragrance,Engage,949.12,mobile,paid_search,USA
313,2025-01-01 11:10:00,2770,S117205,add_to_cart,565239,fashion.mens_clothing,H&M,710.04,mobile,paid_search,India
314,2025-01-01 11:11:00,5918,S110812,add_to_cart,221225,sports.fitness,Decathlon,20570.31,desktop,organic,India
315,2025-01-01 11:11:00,5901,S110989,purchase,230223,fashion.shoes,Reebok,10725.7,desktop,organic,UK
316,2025-01-01 11:12:00,2770,S117205,checkout,565239,fashion.mens_clothing,H&M,710.04,mobile,paid_search,India
317,2025-01-01 11:14:00,5918,S110812,checkout,221225,sports.fitness,Decathlon,20570.31,desktop,organic,India
318,2025-01-01 11:15:00,7824,S108411,checkout,315322,toys.games,Funskool,974.25,mobile,email,USA
319,2025-01-01 11:17:00,5918,S110812,purchase,221225,sports.fitness,Decathlon,20570.31,desktop,organic,India
320,2025-01-01 11:18:00,2770,S117205,purchase,565239,fashion.mens_clothing,H&M,710.04,mobile,paid_search,India
321,2025-01-01 11:22:00,9768,S102165,view,379263,fashion.womens_clothing,Mango,5797.32,mobile,organic,UK
322,2025-01-01 11:23:28,9768,S102165,view,579383,toys.games,Lego,1371.31,mobile,organic,UK
323,2025-01-01 11:23:52,9768,S102165,view,899994,electronics.audio,Noise,15993.15,mobile,organic,UK
324,2025-01-01 11:24:00,6819,S100476,view,409998,toys.games,Mattel,13878.43,mobile,paid_search,India
325,2025-01-01 11:24:23,6819,S100476,view,534548,electronics.smartphone,Xiaomi,25203.59,mobile,paid_search,India
326,2025-01-01 11:25:06,9768,S102165,view,330692,toys.games,Funskool,6871.84,mobile,organic,UK
327,2025-01-01 11:25:34,6819,S100476,view,524644,home.furniture,Wakefit,17467.92,mobile,paid_search,India
328,2025-01-01 11:26:56,9768,S102165,view,435017,fashion.mens_clothing,H&M,6754.46,mobile,organic,UK
329,2025-01-01 11:27:00,7824,S108411,purchase,315322,toys.games,Funskool,974.25,mobile,email,USA
330,2025-01-01 11:32:09,6819,S100476,view,844466,fashion.shoes,Nike,3449.41,mobile,paid_search,India
331,2025-01-01 11:33:30,9768,S102165,view,939273,sports.fitness,Nike,12681.67,mobile,organic,UK
332,2025-01-01 11:45:00,11957,S114084,view,491167,electronics.smartphone,OnePlus,13807.45,mobile,email,UK
333,2025-01-01 11:51:00,6319,S102549,view,368696,home.furniture,Nilkamal,72595.82,mobile,paid_search,USA
334,2025-01-01 11:52:00,11957,S114084,add_to_cart,491167,electronics.smartphone,OnePlus,13807.45,mobile,email,UK
335,2025-01-01 12:26:00,11365,S115864,view,889123,beauty.fragrance,Engage,1487.06,mobile,organic,India
336,2025-01-01 12:29:00,5682,S112052,view,325871,fashion.shoes,Nike,8823.44,desktop,organic,India
337,2025-01-01 12:30:09,5682,S112052,view,179951,sports.fitness,Decathlon,9140.12,desktop,organic,India
338,2025-01-01 12:34:30,5682,S112052,view,955359,electronics.laptop,Acer,57651.97,desktop,organic,India
339,2025-01-01 12:37:00,11365,S115864,add_to_cart,889123,beauty.fragrance,Engage,1487.06,mobile,organic,India
340,2025-01-01 12:43:00,3728,S102455,view,632961,fashion.shoes,Reebok,11468.55,mobile,organic,India
341,2025-01-01 12:44:36,3728,S102455,view,623799,electronics.smartphone,Xiaomi,19395.93,mobile,organic,India
342,2025-01-01 12:54:00,11365,S115864,checkout,889123,beauty.fragrance,Engage,1487.06,mobile,organic,India
343,2025-01-01 12:59:00,10367,S117566,view,169225,fashion.shoes,Reebok,2741.65,tablet,paid_search,Germany
344,2025-01-01 13:02:00,11365,S115864,purchase,889123,beauty.fragrance,Engage,1487.06,mobile,organic,India
345,2025-01-01 13:03:00,7758,S112098,view,935986,sports.fitness,Cosco,16632.79,desktop,social,UK
346,2025-01-01 13:05:17,7758,S112098,view,577553,fashion.shoes,Reebok,10760.02,desktop,social,UK
347,2025-01-01 13:06:00,3422,S104393,view,477485,beauty.skincare,Nivea,3135.14,mobile,social,India
348,2025-01-01 13:06:00,7061,S107854,view,598298,fashion.shoes,Adidas,4140.59,mobile,organic,India
349,2025-01-01 13:07:12,3422,S104393,view,861713,home.furniture,Pepperfry,3911.82,mobile,social,India
350,2025-01-01 13:07:32,3422,S104393,view,498105,electronics.audio,Sennheiser,2984.95,mobile,social,India
351,2025-01-01 13:15:00,3339,S102667,view,845600,electronics.laptop,Asus,120210.84,tablet,referral,India
352,2025-01-01 13:28:00,7100,S109935,view,901260,home.kitchen,Philips,27036.31,mobile,social,India
353,2025-01-01 13:29:00,3339,S102667,add_to_cart,845600,electronics.laptop,Asus,120210.84,tablet,referral,India
354,2025-01-01 13:33:00,9681,S109352,view,631372,electronics.audio,Boat,12215.67,desktop,paid_search,USA
355,2025-01-01 13:33:32,9681,S109352,view,826501,home.kitchen,Philips,5620.7,desktop,paid_search,USA
356,2025-01-01 13:34:32,9681,S109352,view,692528,toys.games,Mattel,2105.82,desktop,paid_search,USA
357,2025-01-01 13:34:36,9681,S109352,view,452590,electronics.audio,Sony,4430.32,desktop,paid_search,USA
358,2025-01-01 13:35:00,9130,S103050,view,586250,electronics.audio,Noise,14585.41,mobile,social,USA
359,2025-01-01 13:36:00,3339,S102667,checkout,845600,electronics.laptop,Asus,120210.84,tablet,referral,India
360,2025-01-01 13:38:24,9681,S109352,view,892248,fashion.womens_clothing,Zara,3055.14,desktop,paid_search,USA
361,2025-01-01 13:39:00,4555,S101572,view,344808,fashion.womens_clothing,Forever21,6951.92,desktop,organic,India
362,2025-01-01 13:39:00,3339,S102667,purchase,845600,electronics.laptop,Asus,120210.84,tablet,referral,India
363,2025-01-01 13:39:15,9681,S109352,view,188024,electronics.audio,Sennheiser,8806.66,desktop,paid_search,USA
364,2025-01-01 13:40:00,4854,S107168,view,407305,home.furniture,Pepperfry,40058.69,mobile,email,India
365,2025-01-01 13:40:06,4555,S101572,view,281964,home.kitchen,Philips,17513.21,desktop,organic,India
366,2025-01-01 13:40:56,4555,S101572,view,585076,fashion.mens_clothing,Adidas,3502.97,desktop,organic,India
367,2025-01-01 13:41:10,4555,S101572,view,584579,electronics.laptop,Asus,112383.24,desktop,organic,India
368,2025-01-01 13:42:00,9130,S103050,add_to_cart,586250,electronics.audio,Noise,14585.41,mobile,social,USA
369,2025-01-01 13:42:37,4854,S107168,view,452345,toys.games,Funskool,6482.73,mobile,email,India
370,2025-01-01 13:42:48,4555,S101572,view,948254,beauty.fragrance,Engage,3049.33,desktop,organic,India
371,2025-01-01 13:47:00,9130,S103050,remove_from_cart,586250,electronics.audio,Noise,14585.41,mobile,social,USA
372,2025-01-01 13:47:15,4555,S101572,view,770221,electronics.smartphone,OnePlus,63315.93,desktop,organic,India
373,2025-01-01 13:52:00,4854,S107168,add_to_cart,452345,toys.games,Funskool,6482.73,mobile,email,India
374,2025-01-01 13:56:00,10668,S114820,view,271740,home.kitchen,Havells,10889.04,mobile,organic,India
375,2025-01-01 13:57:15,10668,S114820,view,603932,electronics.audio,JBL,17773.16,mobile,organic,India
376,2025-01-01 13:58:00,4854,S107168,checkout,452345,toys.games,Funskool,6482.73,mobile,email,India
377,2025-01-01 13:58:32,10668,S114820,view,706629,beauty.skincare,Mamaearth,4836.59,mobile,organic,India
378,2025-01-01 14:00:00,10668,S114820,add_to_cart,603932,electronics.audio,JBL,17773.16,mobile,organic,India
379,2025-01-01 14:01:00,5201,S108504,view,495028,fashion.womens_clothing,Forever21,2841.96,tablet,email,India
380,2025-01-01 14:02:36,5201,S108504,view,657837,fashion.shoes,Puma,9546.59,tablet,email,India
381,2025-01-01 14:06:58,5201,S108504,view,161219,electronics.audio,Noise,22377.36,tablet,email,India
382,2025-01-01 14:07:00,4854,S107168,purchase,452345,toys.games,Funskool,6482.73,mobile,email,India
383,2025-01-01 14:10:00,3878,S113380,view,161490,electronics.audio,Sony,10712.55,mobile,direct,UK
384,2025-01-01 14:11:00,8231,S111675,view,534699,fashion.shoes,Reebok,8179.93,desktop,email,USA
385,2025-01-01 14:13:00,9216,S113677,view,151535,home.furniture,Nilkamal,16350.93,mobile,social,USA
386,2025-01-01 14:13:24,9216,S113677,view,496556,home.furniture,Pepperfry,19677.24,mobile,social,USA
387,2025-01-01 14:17:00,8231,S111675,add_to_cart,534699,fashion.shoes,Reebok,8179.93,desktop,email,USA
388,2025-01-01 14:17:50,9216,S113677,view,978936,beauty.skincare,Mamaearth,2392.07,mobile,social,USA
389,2025-01-01 14:21:15,9216,S113677,view,692024,electronics.audio,Sennheiser,18874.6,mobile,social,USA
390,2025-01-01 14:24:00,8231,S111675,checkout,534699,fashion.shoes,Reebok,8179.93,desktop,email,USA
391,2025-01-01 14:27:00,4345,S114751,view,732533,home.furniture,Ikea,40676.87,desktop,email,USA
392,2025-01-01 14:27:43,4345,S114751,view,357272,fashion.shoes,Reebok,10669.78,desktop,email,USA
393,2025-01-01 14:29:06,4345,S114751,view,152618,fashion.mens_clothing,Zara,2695.35,desktop,email,USA
394,2025-01-01 14:29:54,4345,S114751,view,559271,home.furniture,Nilkamal,19962.24,desktop,email,USA
395,2025-01-01 14:32:00,8231,S111675,purchase,534699,fashion.shoes,Reebok,8179.93,desktop,email,USA
396,2025-01-01 14:33:00,1718,S114311,view,194038,beauty.skincare,Mamaearth,2258.02,mobile,direct,India
397,2025-01-01 14:33:48,4345,S114751,view,258561,home.kitchen,Prestige,5793.83,desktop,email,USA
398,2025-01-01 14:38:00,918,S115554,view,817302,fashion.shoes,Adidas,4763.47,mobile,referral,India
399,2025-01-01 14:39:39,918,S115554,view,297208,fashion.mens_clothing,Zara,6161.76,mobile,referral,India
400,2025-01-01 14:40:20,918,S115554,view,646463,home.furniture,Wakefit,58462.95,mobile,referral,India
401,2025-01-01 14:41:50,4345,S114751,view,834693,sports.fitness,Cosco,18717.97,desktop,email,USA
402,2025-01-01 14:42:28,918,S115554,view,183750,sports.fitness,Yonex,10237.71,mobile,referral,India
403,2025-01-01 14:42:57,918,S115554,view,613509,beauty.skincare,Plum,3180.02,mobile,referral,India
404,2025-01-01 14:43:00,918,S115554,add_to_cart,613509,beauty.skincare,Plum,3180.02,mobile,referral,India
405,2025-01-01 14:48:00,4463,S101555,view,939160,beauty.skincare,Loreal,3812.36,mobile,organic,India
406,2025-01-01 14:48:00,5961,S112872,view,312110,fashion.shoes,Nike,4574.17,mobile,social,India
407,2025-01-01 14:49:00,7117,S106651,view,524832,beauty.skincare,Loreal,806.1,mobile,paid_search,USA
408,2025-01-01 14:49:26,4463,S101555,view,281975,fashion.shoes,Skechers,10531.68,mobile,organic,India
409,2025-01-01 14:50:10,4463,S101555,view,162528,fashion.shoes,Adidas,13895.97,mobile,organic,India
410,2025-01-01 14:51:14,7117,S106651,view,677757,home.kitchen,Pigeon,11168.21,mobile,paid_search,USA
411,2025-01-01 14:51:30,7117,S106651,view,782837,fashion.shoes,Reebok,10410.03,mobile,paid_search,USA
412,2025-01-01 14:55:00,5961,S112872,add_to_cart,312110,fashion.shoes,Nike,4574.17,mobile,social,India
413,2025-01-01 14:55:39,7117,S106651,view,220711,electronics.smartphone,Samsung,40268.38,mobile,paid_search,USA
414,2025-01-01 14:57:00,6973,S103746,view,328416,home.furniture,Pepperfry,74291.52,desktop,social,India
415,2025-01-01 14:57:47,6973,S103746,view,617700,fashion.shoes,Nike,9943.75,desktop,social,India
416,2025-01-01 15:01:20,6973,S103746,view,425113,beauty.skincare,Nivea,4742.22,desktop,social,India
417,2025-01-01 15:04:00,6973,S103746,view,421533,home.furniture,Ikea,56772.3,desktop,social,India
418,2025-01-01 15:06:00,10021,S109226,view,689842,electronics.audio,Boat,21421.41,desktop,organic,India
419,2025-01-01 15:08:16,6973,S103746,view,781991,fashion.shoes,Adidas,13911.14,desktop,social,India
420,2025-01-01 15:14:00,5961,S112872,checkout,312110,fashion.shoes,Nike,4574.17,mobile,social,India
421,2025-01-01 15:18:00,9303,S106675,view,328500,fashion.womens_clothing,H&M,5328.4,mobile,social,India
422,2025-01-01 15:18:56,9303,S106675,view,641080,beauty.fragrance,Yardley,2001.48,mobile,social,India
423,2025-01-01 15:19:58,9303,S106675,view,415615,electronics.audio,Noise,10013.14,mobile,social,India
424,2025-01-01 15:22:00,10021,S109226,add_to_cart,689842,electronics.audio,Boat,21421.41,desktop,organic,India
425,2025-01-01 15:25:00,7524,S115306,view,109447,beauty.skincare,Plum,4852.15,mobile,social,Brazil
426,2025-01-01 15:25:54,7524,S115306,view,629526,fashion.shoes,Reebok,4369.2,mobile,social,Brazil
427,2025-01-01 15:27:56,7524,S115306,view,203361,sports.fitness,Cosco,19832.76,mobile,social,Brazil
428,2025-01-01 15:29:00,6206,S113645,view,133643,beauty.skincare,Loreal,3948.76,mobile,direct,USA
429,2025-01-01 15:29:56,6206,S113645,view,247668,home.furniture,Nilkamal,70192.94,mobile,direct,USA
430,2025-01-01 15:31:24,6206,S113645,view,908665,beauty.fragrance,BellaVita,5107.28,mobile,direct,USA
431,2025-01-01 15:32:36,7524,S115306,view,182528,fashion.mens_clothing,H&M,4158.17,mobile,social,Brazil
432,2025-01-01 15:36:09,6206,S113645,view,683339,fashion.shoes,Reebok,10681.93,mobile,direct,USA
433,2025-01-01 15:38:00,11476,S104209,view,346279,toys.games,Funskool,9686.9,tablet,organic,India
434,2025-01-01 15:39:40,6206,S113645,view,537715,fashion.shoes,Adidas,5424.67,mobile,direct,USA
435,2025-01-01 15:40:40,6206,S113645,view,660324,electronics.smartphone,Realme,13170.37,mobile,direct,USA
